Index,Project,Text,Class,isSATD,Predict_sft-35
57,Gradle,"//  TODO: This exists because we detect all available native tool chains on a system (clang, gcc, swiftc, msvc).     Many of our old tests assume that available tool chains can compile many/most languages, so they do not try to   restrict the required set of tool chains.     The swiftc tool chain can build _only_ Swift, so tests that expect to use the swiftc tool chain properly annotate   their Requirement with ToolChainRequirement.SWIFTC (or a version-specific Requirement).     Our multi-test runner is smart enough to disable tests that do not meet the test's Requirement, but since many   of the old tests do not have Requirement, we assume the tests require a ""C"" like tool chain (GCC, Clang, MSVC).     In the future... we want to go back to old tests and annotate them with tool chains Requirement.",Test,1, Test
71,Gradle,//  TODO We can probably now support more versions with `strictly` but we'll need more test coverage,Test,1, Test
112,Gradle,//  TODO: Fix tests that rely on this being set before we process arguments like this...,Test,1, Test
217,Maven,//  TODO a similar test should be created to test the dependency management (basically all usages   of DefaultModelBuilder.getCache() are affected by MNG-6530,Test,1, Test
277,Poi,/*  * Test Freeform object. * The Freeform shape is constructed from java.awt.GeneralPath. * Check that the get/set path accessors are consistent. * (TODO: verification of Bezier curves is more difficult due to rounding error.  Figure out a test approach for that) * * @author Yegor Kozlov  */,Test,1, Test
281,Poi,/*  *	Test to see if Range.insertBefore() works even if the Range contains a *	CharacterRun that uses Unicode characters. * * TODO - re-enable me when unicode paragraph stuff is fixed!  */,Test,1, Test
292,Poi,//  FIXME: this function is a self-fulfilling prophecy: this test will always pass as long,Test,1, Test
302,Poi,"/*     * To ensure we can create a file >2gb in size, as well as to    *  extend existing files past the 2gb boundary.    *    * Note that to run this test, you will require 2.5+gb of free    *  space on your TMP/TEMP partition/disk    *    * Note that to run this test, you need to be able to mmap 2.5+gb    *  files, which may need bigger kernel.shmmax and vm.max_map_count    *  settings on Linux.    *    * TODO Fix this to work...     */",Test,1, Test
304,Poi,/*  *	Test to see if Range.replaceText() works even if the Range contains a *	CharacterRun that uses Unicode characters. * * TODO - re-enable me when unicode paragraph stuff is fixed!  */,Test,1, Test
318,Poi,"/*     * Note - this test runs several times, to ensure that things    *  don't get broken as we write out and read back in again    * TODO - Make this work with 3+ runs     */",Test,1, Test
326,Poi,"/*      * Test of getPath method, of class DConRefRecord.     * @todo different types of paths.      */",Test,1, Test
327,Poi,"//             // TODO - trivial differences in ContinueRecord break locations              // Sample data should be checked against what most recent Excel version produces.              // maybe tweaks are required in ContinuableRecordOutput              assertArrayEquals(origData, ser_output);          }",Test,1, Test
363,Poi,/*      * tests that the create record function returns a properly      * constructed record in the case of a continued record.     * TODO - need a real world example to put in a unit test      */,Test,1, Test
445,Poi,/*  * Utilities to read hex from files. * TODO - move to test packages  */,Test,1, Test
454,Poi,"//  todo: test a manipulation on a package part, which is not signed   ... maybe in combination with #56164",Test,1, Test
500,Poi,"//  FIXME: add more tests to compare calendars, ignoring whether the set dates are equal",Test,1, Test
543,Poi,//  0x17 - 0x24 reserved for international and undocumented   TODO - one junit relies on these values which seems incorrect,Test,1, Test
583,SpringFramework,/*  * Tests for pooling invoker interceptor. * TODO: need to make these tests stronger: it's hard to * make too many assumptions about a pool. * * @author Rod Johnson * @author Rob Harrop * @author Chris Beams * @author Stephane Nicoll  */,Test,1, Test
592,Tomcat,/*  * A <b>Cluster </b> implementation using simple multicast. Responsible for * setting up a cluster and provides callers with a valid multicast * receiver/sender. * * FIXME wrote testcases * * @author Remy Maucherat * @author Peter Rossbach  */,Test,1, Test
601,Tomcat,//  Calling code should ensure that there is no data in the buffers for   non-blocking writes.   TODO Validate the assertion above,Test,1, Test
635,Tomcat,"//               case 0 : // impossible, as excluded above   6 bits - ignore entirely   TODO not currently tested; perhaps it is impossible?",Test,1, Test
97,Gradle,// TODO SF add quotes to both formats (there will be *lots* of tests failing so I'm not sure if it is worth it).,Test,1, Code
115,Gradle,//  Create test suite component   TODO - Reuse logic from Swift*Plugin   TODO - component name and extension name aren't the same   TODO - should use `src/xctest/swift` as the convention?   Add the test suite and extension,Test,1, Code
152,Gradle,"//  If this occurs while running gradle or running integration tests, it is indicative of a problem.   If this occurs while running unit tests, then either use the NativeServicesTestFixture or the '@UsesNativeServices' annotation.",Test,1,NON-SATD
263,Maven,"//  Some better conventions for the test poms needs to be created and each of these tests   that represent a verification of a specification item needs to be a couple lines at most.   The expressions help a lot, but we need a clean to pick up a directory of POMs, automatically load   them into a resolver, create the expression to extract the data to validate the Model, and the URI   to validate the properties. We also need a way to navigate from the Tex specification documents to",Test,1,NON-SATD
